provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
NORTHSHORE HIGHLAND PARK HOSPITAL,777 PARK AVE W,Inpatient Pharmacy,HIGHLAND PARK,LAKE,IL,60035-2433,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,,408,,,POINT (-87.807611 42.188803),
Alton Memorial Hospital,1 MEMORIAL DR # LL1-650,,ALTON,MADISON,IL,62002-6722,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,,192,,,POINT (-90.159831 38.899034),
"V12 550 Danville, IL",1900 EAST MAIN ST BLDG 98,ATTN: Pharmacy,DANVILLE,VERMILION,IL,61832,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,,24,,,POINT (-87.59243 40.131808),
"V15 657A5 Marion, IL",2401 W MAIN ST,,MARION,WILLIAMSON,IL,62959,0310-7442-02,Evusheld,2022-01-03T00:00:00.000,2022-01-11T00:00:00.000,24,,,POINT (-88.95713 37.729786),
PARKVIEW REGIONAL MEDICAL CENTER,11109 Parkview Plaza Drive,,Fort Wayne,ALLEN,IN,46845,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-28T00:00:00.000,216,216.0,2022-01-12T00:00:00.000,POINT (-85.099458 41.187123),
COLUMBUS REGIONAL HEALTH,2400 E 17TH STREET,,COLUMBUS,BARTHOLOMEW,IN,47201,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-85.896574 39.215876),
WITHAM HEALTH SERVICES,2705 N. LEBANON ST STE260,,Lebanon,BOONE,IN,46052,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-30T00:00:00.000,24,24.0,2022-01-12T00:00:00.000,POINT (-86.475612 40.078607),
IU Health Ball Memorial Hospital,2401 University Ave,,Muncie,DELAWARE,IN,47303,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,72,,,POINT (-85.414326 40.197584),
MEMORIAL HOSPITAL AND HEALTH CARE,800 W 9th St,Pharmacy Dept,Jasper,DUBOIS,IN,47546,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-30T00:00:00.000,24,24.0,2022-01-12T00:00:00.000,POINT (-86.941207 38.393741),
GOSHEN HOSPITAL,200 HIGH PARK AVE,,GOSHEN,ELKHART,IN,46526,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,,48,24.0,2022-01-12T00:00:00.000,POINT (-85.829962 41.564327),
IU Health North Joe Shelly Schwarz,11645 Illinois Street,,Carmel,HAMILTON,IN,46032,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,24.0,2022-01-10T00:00:00.000,,
RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,Attn: Inpatient Pharmacy,NOBLESVILLE,HAMILTON,IN,46060,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-30T00:00:00.000,24,24.0,2022-01-11T00:00:00.000,POINT (-86.023955 40.047026),
HANCOCK REGIONAL HOSPITAL,801 N State Street,,Greenfield,HANCOCK,IN,46140,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-85.769609 39.795065),
Schneck Medical Center,411 W Tipton St,,Seymour,JACKSON,IN,47274,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-85.891321 38.956742),
JOHNSON MEMORIAL,1125 W Jefferson St,,Franklin,JOHNSON,IN,46131,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-28T00:00:00.000,48,,,POINT (-86.076782 39.480634),
Good Samaritan Hospital,520 S. Seventh St.,,VINCENNES,KNOX,IN,47591,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-23T00:00:00.000,24,21.0,2022-01-12T00:00:00.000,POINT (-87.534213 38.67292),
Franciscan Beacon Hospital,1010  West State Road 2,,La Porte,LA PORTE,IN,46350,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-86.731344 41.600946),
FRANCISCAN HEALTH MICHIGAN CITY,3500 FRANCISCAN WAY,,MICHIGAN CITY,LA PORTE,IN,46360,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-86.898142 41.659464),
CCN Saint Catherine Hospital,4321 FIR ST,Inpatient Pharmacy 3rd Floor,EAST CHICAGO,LAKE,IN,46312,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-87.448542 41.634064),
METHODIST HOSPITALS - NORTHLAKE,600 GRANT STREET,,GARY,LAKE,IN,46402,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,24.0,2022-01-11T00:00:00.000,POINT (-87.357023 41.599436),
FRANCISCAN HEALTH HAMMOND,5454 HOHMAN AVENUE,Attn: Inpatient Pharmacy-2nd Floor,HAMMOND,LAKE,IN,46320,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-87.52201 41.61449),
ST MARY MEDICAL CENTER,1500 S Lake Park Ave,,HOBART,LAKE,IN,46342,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-30T00:00:00.000,24,24.0,2022-01-12T00:00:00.000,POINT (-87.258916 41.513396),
METHODIST HOSPITALS - SOUTHLAKE,8701 BROADWAY,,MERRILLVILLE,LAKE,IN,46410,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,48,24.0,2022-01-11T00:00:00.000,POINT (-87.335601 41.458244),
COMMUNITY HOSPITAL MUNSTER,901 MACARTHUR BLVD,Pharmacy,MUNSTER,LAKE,IN,46321,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,24.0,2022-01-11T00:00:00.000,POINT (-87.506294 41.549736),
FRANCISCAN HEALTH INDIANAPOLIS,8111 S. EMERSON AVENUE,,INDIANAPOLIS,MARION,IN,46237,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-28T00:00:00.000,144,120.0,2022-01-10T00:00:00.000,POINT (-86.082667 39.647449),
IUH METHODIST HOSPITAL,1701 N. SENATE BLVD.,Room BG52,INDIANAPOLIS,MARION,IN,46202,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,72,71.0,2022-01-12T00:00:00.000,POINT (-86.165259 39.790571),
IUH UH SIMON CANCER CENTER,550 University Blvd.,IUSCC Pharmacy - C2102,INDIANAPOLIS,MARION,IN,46202,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,168,98.0,2022-01-12T00:00:00.000,POINT (-86.175493 39.775123),
RILEY HOSP FOR CHILDREN IUH,705 RILEY HOSPITAL DRIVE,,INDIANAPOLIS,MARION,IN,46202,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-07T00:00:00.000,96,93.0,2022-01-12T00:00:00.000,,
ST VINCENT HOSPITAL AND HEALTH CARE,2001 WEST 86TH STREET,Pharmacy Department,INDIANAPOLIS,MARION,IN,46260,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,168,115.0,2022-01-12T00:00:00.000,POINT (-86.196008 39.911996),
Community Health Network,1500 N Ritter Ave,C/O Pharmacy,Indianapolis,MARION,IN,46219,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,,144,70.0,2022-01-12T00:00:00.000,POINT (-86.073805 39.787363),1336119478.0
IU Health - Bloomington Hospital,2651 E. Discovery Parkway,,Bloomington,MONROE,IN,47408,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,72,68.0,2022-01-11T00:00:00.000,,
IUH PAOLI HOSPITAL,642 W Hospital Rd,,Paoli,ORANGE,IN,47454,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-28T00:00:00.000,24,24.0,2022-01-12T00:00:00.000,POINT (-86.474936 38.567704),
PULASKI HOSPITAL,616 E 13TH ST,,WINAMAC,PULASKI,IN,46996,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-30T00:00:00.000,24,24.0,2022-01-12T00:00:00.000,POINT (-86.596093 41.057369),
Margaret Mary Community Hospital,321 MITCHELL AVE,,BATESVILLE,RIPLEY,IN,47006,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,72,72.0,2022-01-12T00:00:00.000,POINT (-85.223378 39.305725),
MAJOR HOSPITAL,2451 INTELLIPLEX DR.,,SHELBYVILLE,SHELBY,IN,46176,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-30T00:00:00.000,24,24.0,2022-01-11T00:00:00.000,POINT (-85.78397 39.560016),1174555692.0
ST JOSEPH REG MED CTR-SOUTH BEND,5215 HOLY CROSS PARKWAY,ATTN: PHARMACY,MISHAWAKA,ST JOSEPH,IN,46545,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,120,72.0,2022-01-11T00:00:00.000,POINT (-86.174651 41.704375),
Cameron Memorial Community Hospital,306 E MAUMEE ST STE 106,,ANGOLA,STEUBEN,IN,46703,0310-7442-02,Evusheld,2021-12-27T00:00:00.000,2021-12-31T00:00:00.000,24,24.0,2022-01-05T00:00:00.000,POINT (-84.996428 41.634879),
IUH ARNETT HOSPITAL,"5165 MCCARTY LANE, ROOM AG320",ATTN: HOSP INPATIENT PHARM,LAFAYETTE,TIPPECANOE,IN,47905,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,,48,24.0,2022-01-07T00:00:00.000,POINT (-86.807164 40.403025),
FRANCISCAN HEALTH LAFAYETTE EAST,1701 South Creasy Lane,,Lafayette,TIPPECANOE,IN,47905,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-86.838382 40.394171),
ST VINCENT EVANSVILLE,3700 WASHINGTON AVE,,EVANSVILLE,VANDERBURGH,IN,47714,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,72,48.0,2022-01-11T00:00:00.000,POINT (-87.504987 37.962405),
DEACONESS GATEWAY HOSPITAL,600 Mary St,,Evansville,VANDERBURGH,IN,47710,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,168,163.0,2022-01-12T00:00:00.000,POINT (-87.570729 37.983147),
TERRE HAUTE REGIONAL HOSPITAL,3901 S. 7TH ST,ATTN: PHARMACY,TERRE HAUTE,VIGO,IN,47802,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,48,,,POINT (-87.406841 39.419441),
UNION HOSPITAL,1606 N. 7th Street,,Terre Haute,VIGO,IN,47804,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-28T00:00:00.000,120,92.0,2022-01-12T00:00:00.000,POINT (-87.4068 39.485357),
LMH Health Cancer Center,330 ARKANSAS Street,Suite 105,LAWRENCE,DOUGLAS,KS,66044,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-28T00:00:00.000,72,51.0,2022-01-12T00:00:00.000,POINT (-95.249953 38.981235),1508883422.0
University of Kansas Hospital,11300 Corporate Ave Suite 180,,Lenexa,JOHNSON,KS,66219,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,96,56.0,2022-01-12T00:00:00.000,POINT (-94.773494 38.921426),
Olathe Health Cancer Center,15123 S OMC Parkway,,Olathe,JOHNSON,KS,66061,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-07T00:00:00.000,48,48.0,2022-01-11T00:00:00.000,,1144266115.0
CRMC MED- PRIMARY CARE CNTR,1400 W 4TH ST,100,COFFEYVILLE,MONTGOMERY,KS,67337,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-30T00:00:00.000,48,24.0,2022-01-10T00:00:00.000,POINT (-95.638524 37.0404),
HUTCHINSON CLINIC PHARMACY,2101 N WALDRON ST,,HUTCHINSON,RENO,KS,67502,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,,48,24.0,2022-01-12T00:00:00.000,POINT (-97.894648 38.077764),
SALINA REGIONAL HLTH CENTER (2036),400 S SANTA FE AVE,,SALINA,SALINE,KS,67401,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,,48,0.0,2022-01-10T00:00:00.000,POINT (-97.610525 38.833271),
CANCER CENTER OF KANSAS - MAIN,818 N EMPORIA ST,403,WICHITA,SEDGWICK,KS,67214,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,,96,0.0,2022-01-11T00:00:00.000,POINT (-97.332965 37.698417),1417918079.0
COTTON O NEIL CANCER CENTER (9008),1500 SW 10th Avenue,Attn:  Pharmacy Buyer,TOPEKA,SHAWNEE,KS,66604,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-28T00:00:00.000,72,68.0,2022-01-11T00:00:00.000,POINT (-95.696021 39.051231),
"V15 589A5 Topeka, KS",2200 SW GAGE BLVD,Main Hospital Basement Room A10,TOPEKA,SHAWNEE,KS,66622,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,,24,,,POINT (-95.724973 39.026261),
COMPREHENSIVE CANCER CNTR,1700 SW 7th St.,,Topeka,SHAWNEE,KS,66606,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,,48,24.0,2022-01-04T00:00:00.000,POINT (-95.696692 39.056107),
KINGS DAUGHTERS MEDICAL CENTER,2201 LEXINGTON AVE,,ASHLAND,BOYD,KY,41101,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2021-12-22T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-82.635123 38.469998),
Owensboro Health Regional Hospital,1201 Pleasant Valley Road,ATTN: Inpatient Pharmacy,Owensboro,DAVIESS,KY,42303,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2021-12-28T00:00:00.000,96,95.0,2022-01-12T00:00:00.000,POINT (-87.070139 37.777483),
SAINT JOSEPH HOSPITAL,1 SAINT JOSEPH DR,,LEXINGTON,FAYETTE,KY,40504,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-22T00:00:00.000,24,20.0,2022-01-12T00:00:00.000,POINT (-84.521382 38.03157),
UK CHANDLER MEDICAL CENTER,1000 SOUTH LIMESTONE ST,PAVILION A ROOM A.03.101,LEXINGTON,FAYETTE,KY,40536,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2021-12-22T00:00:00.000,240,71.0,2022-01-12T00:00:00.000,POINT (-84.50977 38.030667),
BAPTIST HEALTH LEXINGTON,1740 Nicholasville Rd,,Lexington,FAYETTE,KY,40503,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2021-12-22T00:00:00.000,96,46.0,2022-01-12T00:00:00.000,POINT (-84.513937 38.018877),
BAPTIST HEALTH HARDIN,913 N Dixie HWY,,Elizabethtown,HARDIN,KY,42701,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-22T00:00:00.000,24,24.0,2022-01-12T00:00:00.000,POINT (-85.875148 37.710075),
NORTON CANCER INSTITUTE,676 S Floyd Street,3rd Floor Pharmacy,Louisville,JEFFERSON,KY,40202,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-22T00:00:00.000,72,72.0,2022-01-11T00:00:00.000,POINT (-85.749614 38.245887),
UNIVERSITY OF LOUISVILLE HOSPITAL,530 S. Jackson Street,,Louisville,JEFFERSON,KY,40202,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2022-01-05T00:00:00.000,96,74.0,2022-01-12T00:00:00.000,POINT (-85.745042 38.248445),
ST ELIZABETH HEALTHCARE EDGEWOOD,1 MEDICAL VILLAGE DR,,EDGEWOOD,KENTON,KY,41017-0000,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-22T00:00:00.000,72,72.0,2022-01-04T00:00:00.000,POINT (-84.561842 39.014683),
SAINT JOSEPH - LONDON 100281,1001 SAINT JOSEPH LN,,LONDON,LAUREL,KY,40741-0000,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-22T00:00:00.000,24,24.0,2021-12-29T00:00:00.000,POINT (-84.110763 37.118935),
APPALACHIAN REG HEALTHCARE HAZARD,100 MEDICAL CENTER DR,Attention Pharmacy,HAZARD,PERRY,KY,41701,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,2021-12-22T00:00:00.000,48,,,POINT (-83.226528 37.278987),
ST CLAIRE REGIONAL MEDICAL CENTER,222 Medical Cir,,Morehead,ROWAN,KY,40351,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2021-12-22T00:00:00.000,48,,,POINT (-83.442432 38.180031),
THE MEDICAL CENTER OF BOWLING GREEN,250 PARK STREET,ATTN: INPATIENT PHARMACY,BOWLING GREEN,WARREN,KY,42101,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-22T00:00:00.000,48,47.0,2022-01-07T00:00:00.000,POINT (-86.429962 36.996265),
"V16 667 Shreveport, LA",510 EAST STONER AVENUE,Pharmacy Services (119),SHREVEPORT,CADDO,LA,71101,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,,24,,,POINT (-93.722268 32.499989),
WILLIS KNIGHTON MEDICAL CENTER,2600 Greenwood Rd,,Shreveport,CADDO,LA,71103,0310-7442-02,Evusheld,2021-12-17T00:00:00.000,2021-12-21T00:00:00.000,96,96.0,2022-01-04T00:00:00.000,POINT (-93.778869 32.483879),
OUR LADY OF THE LAKE REG MED CTR,5000 Hennessey Blvd,Main Pharmacy - First Floor,BATON ROUGE,EAST BATON ROUGE,LA,70808,0310-7442-02,Evusheld,2021-12-17T00:00:00.000,2021-12-21T00:00:00.000,48,,,POINT (-91.111528 30.401318),
"OUR LADY OF LOURDES RMC, INC.",4801 Ambassador Caffery Pkwy,,Lafayette,LAFAYETTE,LA,70508-6917,0310-7442-02,Evusheld,2021-12-17T00:00:00.000,2021-12-21T00:00:00.000,48,24.0,2022-01-04T00:00:00.000,POINT (-92.037717 30.14844),
THIBODAUX REGIONAL HEALTH SYSTEM,602 NORTH ACADIA RD,,THIBODAUX,LAFOURCHE,LA,70301,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2022-01-11T00:00:00.000,24,,,POINT (-90.806463 29.780225),
TULANE MEDICAL CENTER,1415 TULANE AVE.,Attn:  Inpatient Pharmacy,NEW ORLEANS,ORLEANS,LA,70112,0310-7442-02,Evusheld,2021-12-17T00:00:00.000,2021-12-21T00:00:00.000,24,24.0,2022-01-12T00:00:00.000,POINT (-90.076121 29.955263),
ST. FRANCIS MEDICAL CENTER,309 Jackson Street,,Monroe,OUACHITA,LA,71201,0310-7442-02,Evusheld,2021-12-17T00:00:00.000,2021-12-21T00:00:00.000,48,,,POINT (-92.11479 32.499732),
CHRISTUS ST. FRANCES CABRINI HOSPIT,3330 Masonic Dr.,ATTN:  Inpatient Pharmacy,Alexadnria,RAPIDES,LA,71301,0310-7442-02,Evusheld,2021-12-17T00:00:00.000,2021-12-21T00:00:00.000,48,37.0,2022-01-10T00:00:00.000,POINT (-92.461454 31.281726),
ST. TAMMANY PARISH HOSPITAL,1202 S Tyler St,,COVINGTON,SAINT TAMMANY,LA,70433,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,,48,,,POINT (-90.116208 30.466219),
CAPE COD HOSPITAL,27 PARK ST,,HYANNIS,BARNSTABLE,MA,02601,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,2021-12-29T00:00:00.000,144,84.0,2022-01-11T00:00:00.000,POINT (-70.273239 41.654288),
BERKSHIRE MEDICAL CENTER,725 North Street,INPATIENT PARMACY,Pittsfield,BERKSHIRE,MA,01201,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,2022-01-07T00:00:00.000,96,48.0,2022-01-12T00:00:00.000,POINT (-73.248269 42.459415),
BAYSTATE MEDICAL CENTER INC,759 Chestnut St.,,Springfield,HAMPDEN,MA,01199,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,2022-01-06T00:00:00.000,312,32.0,2022-01-12T00:00:00.000,POINT (-72.605155 42.120538),1487655064.0
BOSTON MEDICAL CENTER PHARMACY DOCT,850 HARRISON AVE 1st floor,Yawkey Pharmacy,BOSTON,SUFFOLK,MA,02118,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,,144,,,POINT (-71.074855 42.335174),
BRIGHAM AND WOMENS HOSPITAL OCCUPAT,75 FRANCIS STREET,MAIN CAMPUS PHARMACY,BOSTON,SUFFOLK,MA,02115,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,2021-12-29T00:00:00.000,384,73.0,2022-01-12T00:00:00.000,POINT (-71.107661 42.335954),
CHILDRENS HOSPITAL,300 LONGWOOD AVE,Main SB PHARMACY,BOSTON,SUFFOLK,MA,02115-0000,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,,192,114.0,2022-01-11T00:00:00.000,POINT (-71.104783 42.337629),
DANA FARBER CANCER INSTITUTE - ADUl,450 BROOKLINE AVE # YC537,,BOSTON,SUFFOLK,MA,02215,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,2022-01-07T00:00:00.000,216,94.0,2022-01-12T00:00:00.000,POINT (-71.108326 42.337944),
MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,MAIN CAMPUS PHARMACY,BOSTON,SUFFOLK,MA,02114,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,2022-01-07T00:00:00.000,312,85.0,2022-01-12T00:00:00.000,POINT (-71.068777 42.3624),
BETH ISRAEL DEACONESS MEDICAL CENTE,330 Brookline Avenue,,Boston,SUFFOLK,MA,02215,0310-7442-02,Evusheld,2022-01-07T00:00:00.000,,432,124.0,2022-01-12T00:00:00.000,POINT (-71.105498 42.340581),1548202641.0
UMASS MEMORIAL MED-HAHNEMANN CAMPUS,HAHNEMANN CAMPUS PHARMACY,281 LINCOLN STREET,WORCESTER,WORCESTER,MA,01605-0000,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,,120,,,,
UPMC WESTERN MARYLAND (WMRMC),12500 Willowbrook Road,,Cumberland,ALLEGANY,MD,21502,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2021-12-22T00:00:00.000,120,120.0,2022-01-12T00:00:00.000,POINT (-78.731528 39.648265),
UM BALTIMORE WASHINGTON MEDICAL CEN,301 HOSPITAL DR,,GLEN BURNIE,ANNE ARUNDEL,MD,21061-5803,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,,984,69.0,2022-01-12T00:00:00.000,POINT (-76.622298 39.1388),
KAISER PERMANENTE - SOUTH BALTIMORE,1701 TWIN SPRINGS ROAD,1ST FLR PHARMACY,HALETHORPE,BALTIMORE,MD,21227,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,,48,,,POINT (-76.66886 39.25355),1124366554.0
JOHNS HOPKINS HOSPITAL,600 N. WOLFE ST,Pharmacy Storeroom Nelson SB Rm 213,BALTIMORE,BALTIMORE CITY,MD,21287,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,,456,96.0,2022-01-11T00:00:00.000,POINT (-76.590792 39.29714),
LIFEBRIDGE - SINAI HOSPITAL,2401 W BELVEDERE AVE,INPATIENT PHARMACY,BALTIMORE,BALTIMORE CITY,MD,21215,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2021-12-30T00:00:00.000,120,24.0,2022-01-12T00:00:00.000,POINT (-76.662345 39.354617),
Mercy Medical Center,301 St. Paul Pl,,Baltimore,BALTIMORE CITY,MD,21202,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2021-12-29T00:00:00.000,168,189.0,2022-01-12T00:00:00.000,POINT (-76.61355 39.29255),
CALVERTHEALTH MEDICAL CENTER,100 Hospital Road,,Prince Frederick,CALVERT,MD,20678,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2021-12-30T00:00:00.000,192,93.0,2022-01-12T00:00:00.000,POINT (-76.595521 38.559984),
ChristianaCare Union Hospital (UHCC,106 Bow Street,,Elkton,CECIL,MD,21921,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,,96,,,POINT (-75.831076 39.60836),
ADVENTIST HEALTHCARE WHITE OAK MEDI,11890 HEALING WAY,,SILVER SPRING,MONTGOMERY,MD,20904-7917,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2021-12-30T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-76.956948 39.0506),
ADVENTIST HEALTHCARE TAKOMA PARK CA,7600 Carroll Ave,,Takoma Park,MONTGOMERY,MD,20912,0310-7442-02,Evusheld,2021-12-28T00:00:00.000,2021-12-28T00:00:00.000,48,48.0,2022-01-04T00:00:00.000,POINT (-76.999658 38.984068),
MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,ATTN: INPATIENT PHARMACY,HAGERSTOWN,WASHINGTON,MD,21742,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2021-12-28T00:00:00.000,144,91.0,2022-01-12T00:00:00.000,POINT (-77.683047 39.623656),
TIDALHEALTH PENINSULA REGIONAL,100 E. CARROLL ST,PHARMACY DEPARTMENT,SALISBURY,WICOMICO,MD,21801,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2021-12-22T00:00:00.000,168,144.0,2022-01-11T00:00:00.000,POINT (-75.598189 38.363096),
Atlantic General Hospital,9733 Healthway Drive,Inpatient Pharmacy 2nd Floor,Berlin,WORCESTER,MD,21811,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,,168,120.0,2022-01-12T00:00:00.000,POINT (-75.210472 38.338604),
MAINE MEDICAL CENTER,MMC Inpatient Pharmacy,22 Bramhall Street,Portland,CUMBERLAND,ME,04102,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-11T00:00:00.000,312,65.0,2022-01-11T00:00:00.000,,
NEW ENGLAND CANCER SPECIALISTS,100 Campus Drive,Suite 108,Scarborough,CUMBERLAND,ME,04074,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,,168,50.0,2022-01-11T00:00:00.000,,
HAROLD ALFOND CENTER CANCER CARE,361 Old Belgrade Road,Attn: Pharmacy,Augusta,KENNEBEC,ME,04330,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,,72,47.0,2022-01-11T00:00:00.000,POINT (-69.786965 44.362751),
NL EASTERN MAINE MEDICAL CENTER,489 State st,,Bangor,PENOBSCOT,ME,04401,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-11T00:00:00.000,312,207.0,2022-01-12T00:00:00.000,POINT (-68.749828 44.809907),
EBEYE COMMUNITY HEALTH CENTER,EBEYE COMMUNITY HEALTH CENTER,"5219 MAIN ROAD, EBEYE ISLAND",EBEYE,Marshall Islands,MH,96970,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,,48,,,,
MAJURO HOSPITAL IMMUNIZATION PROG,16 AMATA BLVD,,MAJURO,Marshall Islands,MH,96960,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,,48,,,,
HURLEY MEDICAL CENTER,1 HURLEY PLAZA,Department of Pharmacy,FLINT,GENESEE,MI,48503,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2021-12-28T00:00:00.000,72,,,POINT (-83.704783 43.021929),
